"wi.ep"	"wi.eBH"
"Clostridiales bacterium PH28_bin88"	0.564368039516013	0.94395631552316
"Clostridiales bacterium DTU013"	0.532473374793158	0.934901075501135
"Clostridiales bacterium DTU023"	0.565898983115533	0.943014445521496
"Clostridiales bacterium DTU032"	0.556402919427509	0.941621592753419
"Clostridiales bacterium DTU036"	0.596480722572253	0.950432313788599
"Clostridiales bacterium DTU053"	0.611222312979975	0.951453356933823
"Clostridiales bacterium DTU058"	0.410664283348467	0.901678066143117
"Clostridiales bacterium DTU069"	0.576317780269176	0.944826384793654
"Clostridiales bacterium DTU070"	0.577409514293736	0.946582123505899
"Clostridiales bacterium DTU072"	0.475567169912621	0.921239977280721
"Clostridiales bacterium DTU073"	0.632693056729001	0.956582557899072
"Clostridiales bacterium DTU074"	0.19934619840538	0.844145238017838
"Clostridiales bacterium DTU075"	0.467269198914061	0.924160381533538
"Clostridiales bacterium DTU083"	0.443472867137688	0.907198174312069
"Clostridiales bacterium DTU089"	0.600491744049838	0.951445512161236
"Clostridiales bacterium Firm_01"	0.241590735423459	0.85915675723224
"Clostridiales bacterium Firm_02"	0.659843183625777	0.95971758838813
"Clostridiales bacterium Firm_03"	0.143039298116817	0.8395272002834
"Clostridiales bacterium Firm_04"	0.60140657524611	0.950126089432428
"Clostridiales bacterium Firm_05"	0.561413901785562	0.941752332760519
"Clostridiales bacterium Firm_06"	0.417764957261583	0.91599210910359
"Clostridiales bacterium Firm_07"	0.508363361717851	0.931900130740681
"Clostridiales bacterium Firm_08"	0.723686156888505	0.970613301784899
"Clostridiales bacterium Firm_10"	0.52967017598624	0.939006983239527
"Clostridiales bacterium Firm_11"	0.340442936681674	0.899725979564298
"Clostridiales bacterium Firm_12"	0.659095183233264	0.960639088427466
"Clostridiales bacterium Firm_13"	0.554028694297596	0.940716224939656
"Clostridiales bacterium Firm_15"	0.528867257486861	0.935975929565533
"Clostridiales bacterium Firm_16"	0.516513679489467	0.933267382232886
"Clostridiales bacterium Firm_17"	0.239208143501029	0.877735817016814
"Clostridiales bacterium Firm_18"	0.628035727728172	0.954763708339248
"Clostridiales bacterium DTU033"	0.490144685231347	0.929112288559495
"Clostridiales bacterium DTU035"	0.627216821994939	0.955102166720208
"Clostridiales bacterium DTU064"	0.607139382116182	0.952182862127763
"Clostridiales bacterium DTU078"	0.538079816108735	0.935219933074948
"Clostridiales bacterium DTU086"	0.56291457586156	0.944074000835485
"Clostridiales bacterium DTU087"	0.474227900342322	0.921666436629244
"Clostridiales bacterium DTU092"	0.525790610016724	0.934158225171802
"Clostridiales bacterium DTU024"	0.657139659536732	0.96000631860446
"Clostridiales bacterium mt11"	0.557251129783672	0.94404264203576
"Clostridiales bacterium KLE1615"	0.185594637928288	0.867337933756401
"Clostridiales bacterium CHKCI001"	0.193887031213655	0.867408189503464
"Clostridiales bacterium GWB2_37_7"	0.560993571464544	0.942868671773427
"Clostridiales bacterium GWC2_40_7"	0.513244063358079	0.931758310561144
"Clostridiales bacterium GWD2_32_19"	0.507577815393504	0.930510232379404
"Clostridiales bacterium GWE2_32_10"	0.401398653193863	0.891170900537828
"Clostridiales bacterium GWF2_36_10"	0.534395972267034	0.93587081162761
"Clostridiales bacterium Marseille-P2846"	0.430418897440285	0.925438937554725
"Clostridiales bacterium Marseille-P2986"	0.55051968098015	0.94000251580973
"Clostridiales bacterium 38-18"	0.583653009005381	0.946414611877801
"Clostridiales bacterium 43-6"	0.480351952649997	0.929791491788645
"Clostridiales bacterium 36_14"	0.806968642003507	0.981877180248849
"Clostridiales bacterium 41_12_two_minus"	0.485722867379506	0.938269587121905
"Clostridiales bacterium 41_21_two_genomes"	0.165458995122049	0.861383948764148
"Clostridiales bacterium 42_27"	0.682650607361501	0.968963639605455
"Clostridiales bacterium 44_9"	0.633123264269663	0.957131182544653
"Clostridiales bacterium 45_37"	0.127050461667626	0.846720370901168
"Clostridiales bacterium 52_15"	0.510374238165212	0.943978301910277
"Clostridiales bacterium 59_14"	0.645185842022924	0.962792773956394
"Clostridiales bacterium Nov_37_41"	0.566847694938215	0.946793509418308
"Clostridiales bacterium"	0.416040243168508	0.928454871965373
"Clostridiales bacterium UBA1049"	0.447513361976012	0.917024211737726
"Clostridiales bacterium UBA1084"	0.525644797661269	0.936619165618488
"Clostridiales bacterium UBA1194"	0.587389313720709	0.949557729220536
"Clostridiales bacterium UBA1206"	0.654150199959577	0.957716651389975
"Clostridiales bacterium UBA1234"	0.561992281463751	0.942946601915182
"Clostridiales bacterium UBA1239"	0.60627540955941	0.950181114659807
"Clostridiales bacterium UBA1246"	0.409978666483867	0.910503410937712
"Clostridiales bacterium UBA1248"	0.533554402823634	0.940058315178204
"Clostridiales bacterium UBA1316"	0.514195325862746	0.937158566134329
"Clostridiales bacterium UBA1341"	0.501608789792674	0.924870442088861
"Clostridiales bacterium UBA1380"	0.623952044015507	0.954130975147398
"Clostridiales bacterium UBA1381"	0.544351730123806	0.941615871264872
"Clostridiales bacterium UBA1389"	0.52469332961274	0.935924180513715
"Clostridiales bacterium UBA1390"	0.355900098537304	0.908255709583078
"Clostridiales bacterium UBA1399"	0.387154976168885	0.908070504192012
"Clostridiales bacterium UBA1446"	0.323673922892303	0.901751960676042
"Clostridiales bacterium UBA1701"	0.268777995240988	0.884616471005726
"Clostridiales bacterium UBA1707"	0.619159671514863	0.961392364423466
"Clostridiales bacterium UBA1728"	0.726220369104914	0.971894803201107
"Clostridiales bacterium UBA1738"	0.566396033340906	0.941311080040038
"Clostridiales bacterium UBA1740"	0.51300820704141	0.932600020173441
"Clostridiales bacterium UBA1742"	0.619068558183671	0.953378690481664
"Clostridiales bacterium UBA1752"	0.632177597938597	0.954727571528007
"Clostridiales bacterium UBA1758"	0.455243353113243	0.91879471777884
"Clostridiales bacterium UBA1763"	0.628722029569554	0.956051629971217
"Clostridiales bacterium UBA1770"	0.678196238526647	0.964146758477615
"Clostridiales bacterium UBA1774"	0.710597009819792	0.96905531764614
"Clostridiales bacterium UBA1775"	0.282387396499405	0.864832358456236
"Clostridiales bacterium UBA1777"	0.59707036157902	0.951886902582185
"Clostridiales bacterium UBA1779"	0.413965200592967	0.911692453508169
"Clostridiales bacterium UBA2028"	0.47539749180245	0.922946161684497
"Clostridiales bacterium UBA2432"	0.46275479456108	0.917914164198527
"Clostridiales bacterium UBA2436"	0.444306719921685	0.91517192221582
"Clostridiales bacterium UBA2658"	0.588866932570909	0.950184363837726
"Clostridiales bacterium UBA2820"	0.125049436875473	0.796304912892888
"Clostridiales bacterium UBA2847"	0.387294636317736	0.899364911558887
"Clostridiales bacterium UBA2848"	0.740716596586138	0.97299708602045
"Clostridiales bacterium UBA2871"	0.325490553589897	0.888620067573608
"Clostridiales bacterium UBA2875"	0.343931003112171	0.874395961360563
"Clostridiales bacterium UBA2907"	0.679907236077496	0.96431377739784
"Clostridiales bacterium UBA2922"	0.498928665340688	0.928224054054221
"Clostridiales bacterium UBA3213"	0.43523846443447	0.909446148627617
"Clostridiales bacterium UBA3223"	0.443736717740189	0.916584540661227
"Clostridiales bacterium UBA3259"	0.707176517523886	0.968656317129289
"Clostridiales bacterium UBA3277"	0.570151436634396	0.94654562401044
"Clostridiales bacterium UBA3293"	0.442672808001939	0.912626444508313
"Clostridiales bacterium UBA3311"	0.548768853123574	0.939934206147761
"Clostridiales bacterium UBA3333"	0.495158286172168	0.929354671035415
"Clostridiales bacterium UBA3578"	0.624142325274598	0.953622030341188
"Clostridiales bacterium UBA3582"	0.523937265123795	0.936320652075032
"Clostridiales bacterium UBA3628"	0.5393246280878	0.934505780931801
"Clostridiales bacterium UBA3640"	0.453172319401392	0.912332947183037
"Clostridiales bacterium UBA3678"	0.438738152427135	0.916601133017429
"Clostridiales bacterium UBA3680"	0.563790384519938	0.942819877960609
"Clostridiales bacterium UBA3705"	0.754249672589544	0.974148886291719
"Clostridiales bacterium UBA3722"	0.477432863722069	0.924619327128427
"Clostridiales bacterium UBA3733"	0.510782401348019	0.926207248726286
"Clostridiales bacterium UBA3746"	0.536306855173868	0.935821507977709
"Clostridiales bacterium UBA3758"	0.584214361081618	0.946049815450064
"Clostridiales bacterium UBA3805"	0.465858741349487	0.925048095903908
"Clostridiales bacterium UBA3858"	0.525854160629582	0.933808489167022
"Clostridiales bacterium UBA3948"	0.507462109614156	0.930270781608161
"Clostridiales bacterium UBA3953"	0.530452018701615	0.93637618437854
"Clostridiales bacterium UBA4080"	0.531314183631503	0.937263781429521
"Clostridiales bacterium UBA4139"	0.332556590245457	0.899734945969209
"Clostridiales bacterium UBA4224"	0.555645040915394	0.943936272359935
"Clostridiales bacterium UBA4283"	0.562786163191524	0.939904192952165
"Clostridiales bacterium UBA4304"	0.499407263481167	0.927656982219552
"Clostridiales bacterium UBA4358"	0.239511697791949	0.856450311897515
"Clostridiales bacterium UBA4362"	0.501949069488358	0.934981181441072
"Clostridiales bacterium UBA4367"	0.577301068201086	0.944848772154279
"Clostridiales bacterium UBA4638"	0.506045733584613	0.928263802852828
"Clostridiales bacterium UBA4644"	0.45141674172488	0.922130529990447
"Clostridiales bacterium UBA4653"	0.600285964521202	0.950759211680567
"Clostridiales bacterium UBA4693"	0.549862207155697	0.942243484170042
"Clostridiales bacterium UBA4696"	0.704272399191395	0.968583064042897
"Clostridiales bacterium UBA4698"	0.593673915360603	0.950814164220567
"Clostridiales bacterium UBA4701"	0.476016913184352	0.92243686630175
"Clostridiales bacterium UBA4706"	0.407151058233446	0.910867209837648
"Clostridiales bacterium UBA4716"	0.471323445673022	0.919790286802616
"Clostridiales bacterium UBA4717"	0.404964275751613	0.907694003758013
"Clostridiales bacterium UBA4821"	0.6024803872841	0.949331179012848
"Clostridiales bacterium UBA4942"	0.44865312905888	0.916953368047847
"Clostridiales bacterium UBA4959"	0.343170360003274	0.90023552433787
"Clostridiales bacterium UBA5274"	0.545814805884316	0.938681928170723
"Clostridiales bacterium UBA5332"	0.535233029232417	0.934043670818715
"Clostridiales bacterium UBA5392"	0.542830565199633	0.938086063775087
"Clostridiales bacterium UBA5424"	0.57670518363858	0.947085007789466
"Clostridiales bacterium UBA5446"	0.503488990414815	0.924268313036863
"Clostridiales bacterium UBA5448"	0.53820137049	0.938716940404424
"Clostridiales bacterium UBA5502"	0.572961723902037	0.941150386242941
"Clostridiales bacterium UBA5517"	0.545764765536457	0.936663001691266
"Clostridiales bacterium UBA5736"	0.479510873881712	0.919913511895765
"Clostridiales bacterium UBA5888"	0.615386434329584	0.953512408886743
"Clostridiales bacterium UBA5892"	0.554085525774266	0.941717421719241
"Clostridiales bacterium UBA5901"	0.414254703236451	0.913841933629818
"Clostridiales bacterium UBA5909"	0.546845266221996	0.94036173856403
"Clostridiales bacterium UBA5962"	0.659852495173138	0.959728110797904
"Clostridiales bacterium UBA6114"	0.636697015840248	0.957730785510085
"Clostridiales bacterium UBA6330"	0.529384395664046	0.932325494136159
"Clostridiales bacterium UBA6363"	0.557366898761613	0.940977805615144
"Clostridiales bacterium UBA6386"	0.568612617487542	0.946211626592085
"Clostridiales bacterium UBA6388"	0.531751984491929	0.940161216776921
"Clostridiales bacterium UBA6412"	0.550795042591822	0.940735238842154
"Clostridiales bacterium UBA644"	0.535034295707557	0.936799795945087
"Clostridiales bacterium UBA6468"	0.57978041242276	0.947215795518318
"Clostridiales bacterium UBA6473"	0.515218375281005	0.93498243694471
"Clostridiales bacterium UBA6981"	0.583985000467331	0.94831149950505
"Clostridiales bacterium UBA6999"	0.541661052827632	0.939339876567864
"Clostridiales bacterium UBA7001"	0.559154944117318	0.942427030119207
"Clostridiales bacterium UBA7011"	0.538062349108565	0.931267059720454
"Clostridiales bacterium UBA7044"	0.559111508624603	0.940347499549311
"Clostridiales bacterium UBA7081"	0.462641577276242	0.917884851512229
"Clostridiales bacterium UBA7103"	0.628395953008845	0.956845800187566
"Clostridiales bacterium UBA7162"	0.293554320618741	0.892723818538571
"Clostridiales bacterium UBA7175"	0.405333051693335	0.917965574538342
"Clostridiales bacterium UBA7187"	0.685231264118382	0.964774904581455
"Clostridiales bacterium UBA7200"	0.627093279596395	0.953416895303278
"Clostridiales bacterium UBA7273"	0.659764318783893	0.960048281368648
"Clostridiales bacterium UBA735"	0.66108958281218	0.961868176408268
"Clostridiales bacterium UBA738"	0.530228159730074	0.935552882102647
"Clostridiales bacterium UBA749"	0.553908894571772	0.940218647384901
"Clostridiales bacterium UBA7568"	0.57873350900263	0.946768308025895
"Clostridiales bacterium UBA7573"	0.637582258743658	0.957652979502082
"Clostridiales bacterium UBA7739"	0.740169021264018	0.973123290764715
"Clostridiales bacterium UBA929"	0.623698991145186	0.954106781530099
"Clostridiales bacterium CCNA10"	0.444008251350064	0.932512755126369
"Clostridiales bacterium 70B-A"	0.663683724113978	0.961654110349883
"Clostridiales bacterium AF36-10"	0.655836849547914	0.960167663698994
"Clostridiales bacterium TF09-2AC"	0.167429391430447	0.862368327359906
"Clostridiales bacterium AM23-16LB"	0.327182270323748	0.902052127162814
"[Bacteroides] pectinophilus"	0.617355094141008	0.954390826956644
"Proteiniborus ethanoligenes"	0.646329455593147	0.958594278128483
"Anaerovirgula multivorans"	0.361442550166318	0.904086297283667
"Intestinimonas butyriciproducens"	0.480930302012277	0.940059295680685
"Intestinimonas massiliensis"	0.831782033068871	0.984894555395575
"Intestinimonas sp. UBA1698"	0.815291937279632	0.982891175545557
"Fenollaria massiliensis"	0.523863373489843	0.9365525522205
"Fenollaria timonensis"	0.500077260140404	0.927967907240606
"Levyella massiliensis"	0.338160986592231	0.891400244076377
"Monoglobus pectinilyticus"	0.46453528146158	0.923527844139185
"Sulfobacillus thermosulfidooxidans"	0.572431520033251	0.945117370602836
"Sulfobacillus acidophilus"	0.562283183704214	0.942454217836406
"Sulfobacillus benefaciens"	0.562207864130321	0.94007534710924
"Sulfobacillus sp. hq2"	0.53793099979213	0.935984994620718
"Thermaerobacter marianensis"	0.573293336751817	0.947494228172832
"Thermaerobacter subterraneus"	0.586377380007087	0.948488414158438
"Clostridiales bacterium UBA9857"	0.499696721475316	0.925643069078155
"Clostridiales bacterium UBA8153"	0.308480863407575	0.881153223609483
"Acidaminobacter hydrogenoformans"	0.40912502469893	0.915213154371955
"Clostridiales bacterium UBA8960"	0.535306099747005	0.938691014882326
"[Eubacterium] brachy"	0.673660399132404	0.961822123422656
"[Eubacterium] saphenum"	0.243233974997488	0.849842812189825
"[Eubacterium] infirmum"	0.246769648990515	0.878725422682137
"[Eubacterium] minutum"	0.603026329348482	0.953280942305795
"Mogibacterium pumilum"	0.542046553636646	0.944559552546466
"Mogibacterium diversum"	0.806829953222393	0.982538599667452
"Anaerovorax odorimutans"	0.242900620730632	0.874907168566242
"[Eubacterium] sulci"	0.263315432726828	0.880086442175368
"Clostridiales bacterium UBA2867"	0.532098618007615	0.937168638195666
"Clostridiales bacterium UBA5460"	0.497605963229503	0.927517372059566
"Clostridiales bacterium UBA643"	0.321697811974884	0.899057342128222
"Clostridiales bacterium UBA7277"	0.508525718625657	0.930220733922508
"Clostridiales bacterium UBA7285"	0.433493310214573	0.912805786139052
"Clostridiales bacterium UBA9856"	0.521197380040913	0.929122612349341
"Clostridiales Family XIII bacterium"	0.212291993932039	0.856451882054746
"Emergencia timonensis"	0.0194324076281135	0.745930209770162
"Aminipila sp. JN-39"	0.158187846354009	0.851734782042956
"Carboxydocella thermautotrophica"	0.497852010698491	0.924654977728078
"Carboxydocella sp. ULO1"	0.41257623681369	0.898605241467839
"Carboxydocella sp. JDF658"	0.439108601814473	0.911927605178627
"Clostridia bacterium DTU022"	0.42430865518777	0.909279588455317
"Clostridia bacterium DTU025"	0.556117414539408	0.93491479410031
"Clostridia bacterium DTU030"	0.39744086491213	0.898071010050116
"Clostridia bacterium DTU065"	0.421166121778636	0.907890828778287
"Clostridia bacterium DTU084"	0.391103392197445	0.898463428211805
"Clostridia bacterium DTU080"	0.34422080490006	0.884058463063998
"Clostridia bacterium DTU068"	0.483447020361204	0.929111856397334
"Clostridia bacterium"	0.167868503432535	0.863513598233039
"uncultured Clostridia bacterium"	0.504299340737924	0.929166104766617
"Natranaerobius thermophilus"	0.461191350906819	0.921964396771525
"Candidatus Borkfalki ceftriaxensis"	0.391473300855943	0.91470743744321
"Erysipelothrix rhusiopathiae"	0.614936375855387	0.954678096596314
"Erysipelothrix tonsillarum"	0.564130647126141	0.944268698860045
"Erysipelothrix larvae"	0.552832535524628	0.943478827714152
"Erysipelothrix sp. UBA3377"	0.557874433731476	0.939309349622932
"Erysipelothrix sp. UBA3383"	0.492232651693035	0.926559686440437
"Erysipelothrix sp. 15TAL0474"	0.579144551915543	0.947415043468483
"Holdemania filiformis"	0.492111174847881	0.936142498489205
"Holdemania massiliensis"	0.023644928624098	0.732050835764634
"Holdemania sp. Marseille-P2844"	0.187857699335323	0.863563093089914
"Coprobacillus cateniformis"	0.0924691981721222	0.819160145330268
"Coprobacillus sp. 8_1_38FAA"	0.632716903556705	0.955125176708779
"Coprobacillus sp. 8_2_54BFAA"	0.687721080045469	0.965991055015598
"Coprobacillus sp. D7"	0.669107609107649	0.962926572004685
"Coprobacillus sp. 3_3_56FAA"	0.745059067471392	0.973453771159221
"Coprobacillus sp. 28_7"	0.434286951766011	0.911211439107207
"Coprobacillus sp. CAG:235_29_27"	0.279701318881241	0.867243182643508
"Coprobacillus sp."	0.482327814127519	0.921520541440657
"Coprobacillus sp. AF33-1AC"	0.506191551096766	0.931319859606277
"Coprobacillus sp. AF34-1BH"	0.591881638930573	0.946979854093772
"Coprobacillus sp. AM18-4LB-d2"	0.287118699666282	0.869261423023935
"Coprobacillus sp. AF18-15LB"	0.425711334406095	0.908928786934474
"Coprobacillus sp. AF21-8LB"	0.443205678121331	0.918423456270052
"Coprobacillus sp. AM42-12AC"	0.555856502912286	0.939471972959128
"Coprobacillus sp. AF02-13"	0.244790949811578	0.848710996774564
"Coprobacillus sp. AF09-1A"	0.624482311309602	0.954449317566583
"Coprobacillus sp. AF13-15"	0.489692404627702	0.92759730299065
"Coprobacillus sp. AF13-25"	0.317997172835346	0.876308948978406
"Coprobacillus sp. AF13-4LB"	0.46656357255198	0.915113392207222
"Coprobacillus sp. AF15-30"	0.563281863667364	0.943233712688684
"Coprobacillus sp. AF16-47"	0.400580063333823	0.902495060986915
"Coprobacillus sp. AF17-11AC"	0.451386591279877	0.919993048787019
"Coprobacillus sp. AF17-17AC"	0.495826660021862	0.931046012185239
"Coprobacillus sp. AF24-1LB"	0.332350185459183	0.887952143016088
"Coprobacillus sp. AF27-24BH"	0.491758493793637	0.926631348157802
"Coprobacillus sp. AF29-3BH"	0.562914335824849	0.939300389922545
"Coprobacillus sp. AF31-1BH"	0.4784637917125	0.921835626623642
"Coprobacillus sp. AF35-8"	0.570056314268383	0.941157820524669
"Coprobacillus sp. AF36-10BH"	0.258075569734283	0.864816004510669
"Coprobacillus sp. AF37-2"	0.552725894223426	0.938782054701703
"Coprobacillus sp. AM09-26"	0.390122870530471	0.89101534698131
"Coprobacillus sp. AM17-34"	0.552326434089368	0.939504793072993
"Coprobacillus sp. AM23-2"	0.56359389041312	0.942779293863327
"Coprobacillus sp. AM23-9LB"	0.286057040182523	0.873561097596476
"Coprobacillus sp. AM26-5AC"	0.322685731335383	0.876890361180456
"Coprobacillus sp. AM28-15LB"	0.64330801617509	0.958781227519386
"Coprobacillus sp. AM29-13"	0.53974642232233	0.935782844846386
"Coprobacillus sp. AM32-11LB"	0.562771186401136	0.941815902756347
"Coprobacillus sp. AM37-9BH"	0.484102121004214	0.919564547440488
"Coprobacillus sp. OF02-11LB"	0.098284975501094	0.770404582851573
"Coprobacillus sp. OF03-2AA"	0.375268074099502	0.893837215237452
"Coprobacillus sp. OM08-19"	0.533160269000198	0.932864972013181
"Coprobacillus sp. TF10-10"	0.452002704064762	0.915708626069994
"Coprobacillus sp. TM10-10"	0.550301616670992	0.93612501278455
"Coprobacillus sp. CAG:183"	0.643094713117344	0.958992757657445
"Coprobacillus sp. CAG:235"	0.410311010263917	0.906563021535339
"Coprobacillus sp. CAG:605"	0.399685392944815	0.897557243548305
"Coprobacillus sp. CAG:698"	0.352403391511465	0.894088631235977
"Coprobacillus sp. CAG:826"	0.54863840770635	0.935458583571012
"Solobacterium moorei"	0.684243588018811	0.967277680614609
"Solobacterium sp. UBA1761"	0.474692236521148	0.924071487953139
"Solobacterium sp. UBA1789"	0.552906835109814	0.940030450088697
"Solobacterium sp. UBA2814"	0.410818504980096	0.909934822987574
"Solobacterium sp. UBA2823"	0.495305005159219	0.929039625471547
"Solobacterium sp. UBA2870"	0.481051360077721	0.924071901925181
"Solobacterium sp. UBA2881"	0.451614894163714	0.914516602305933
"Solobacterium sp. UBA2929"	0.495156206844008	0.92630016881639
"Solobacterium sp. UBA3303"	0.271235113080298	0.856887531137929
"Solobacterium sp. UBA3691"	0.601874633979528	0.949570912111985
"Solobacterium sp. UBA5398"	0.445442672790825	0.912171378110918
"Solobacterium sp. UBA636"	0.594850507968231	0.947646765692716
"Solobacterium sp. UBA7737"	0.516056475753363	0.929546898753048
"uncultured Erysipelotrichaceae bacterium"	0.269197875592549	0.888577732174872
"Erysipelotrichaceae bacterium CAG:64"	0.799943843408209	0.980888144698303
"Catenibacterium mitsuokai"	0.70089388016067	0.96805733785731
"Catenibacterium sp. UBA627"	0.272582465784001	0.870161464345546
"Catenibacterium sp."	0.531754973449804	0.938605537580895
"Catenibacterium sp. AM22-15"	0.417263464126197	0.903494802905879
"Catenibacterium sp. AM22-6LB"	0.474932270170385	0.921960712820016
"Catenibacterium sp. CAG:290"	0.506601239465115	0.929030683974001
"Allobaculum stercoricanis"	0.583952319626064	0.948903827464245
"Turicibacter sanguinis"	0.659870109146377	0.961664727525265
"Turicibacter sp. H121"	0.55146899513271	0.93792085814101
"Turicibacter sp. UBA1159"	0.515264262167652	0.930013071904939
"Turicibacter sp. UBA7094"	0.622947350619782	0.952183000439206
"Erysipelotrichaceae bacterium 2_2_44A"	0.401622114850007	0.921232586877962
"Erysipelotrichaceae bacterium 6_1_45"	0.858279836004263	0.987656435235265
"Erysipelotrichaceae bacterium 5_2_54FAA"	0.703738620456752	0.96889456035872
"Erysipelotrichaceae bacterium 21_3"	0.789840191553709	0.980264395981843
"Erysipelotrichaceae bacterium 3_1_53"	0.749214119442776	0.975326389100909
"Erysipelotrichaceae bacterium NK3D112"	0.345774568145548	0.895163283305021
"Erysipelotrichaceae bacterium I46"	0.634845989257592	0.956711675385777
"Erysipelotrichaceae bacterium UBA1783"	0.588087465944029	0.948045401371117
"Erysipelotrichaceae bacterium UBA2227"	0.574450852441816	0.943039477793643
"Erysipelotrichaceae bacterium UBA3379"	0.597698448047157	0.949873306465249
"Erysipelotrichaceae bacterium UBA4808"	0.385981412361956	0.900178329853371
"Erysipelotrichaceae bacterium UBA5626"	0.499541307124097	0.931649698202797
"Erysipelotrichaceae bacterium UBA6182"	0.585049769649482	0.945317262088917
"Erysipelotrichaceae bacterium UBA6204"	0.538042919524242	0.929970382832959
"Erysipelotrichaceae bacterium"	0.360025993126565	0.915685031115243
"Erysipelotrichaceae bacterium GAM147"	0.61987032343615	0.954427831100394
"Erysipelotrichaceae bacterium AM17-60"	0.56982556996606	0.941441545513773
"Erysipelotrichaceae bacterium AF15-26LB"	0.628021325324883	0.954770562314333
"Erysipelotrichaceae bacterium AF19-24AC"	0.188789461551668	0.863730481076944
"Erysipelotrichaceae bacterium AM07-12"	0.495279750749922	0.929333357523774
"Erysipelotrichaceae bacterium AM07-35-1"	0.453195174337876	0.917144147682118
"Erysipelotrichaceae bacterium SG0102"	0.617572554590345	0.952917644865774
"Eggerthia catenaformis"	0.576560887127475	0.947192609105802
"Kandleria vitulina"	0.557673741971632	0.943240616231996
"Kandleria sp. UBA2833"	0.541985505175261	0.936745943446524
"Kandleria sp. UBA2835"	0.52880114397589	0.933701113295407
"Kandleria sp. UBA2934"	0.507613284044963	0.928052427327439
"Kandleria sp. UBA3622"	0.43345926395078	0.914029799888756
"Kandleria sp. UBA3656"	0.516023966338596	0.935846458551634
"Kandleria sp. UBA3673"	0.471731538613308	0.922407385110575
"Kandleria sp. UBA3741"	0.541588913521476	0.939002242811577
"Kandleria sp. UBA3744"	0.495174778340926	0.929805849244094
"Kandleria sp. UBA3822"	0.514237127894961	0.929932744453527
"Kandleria sp. UBA3840"	0.415487406340201	0.898777568901122
"Kandleria sp. UBA4229"	0.433050436210046	0.908738827822203
"Kandleria sp. UBA4251"	0.529006740251218	0.930423843244797
"Kandleria sp. UBA4329"	0.536230069796134	0.937413267376158
"Candidatus Stoquefichus massiliensis"	0.658787064134109	0.960227523611707
"Candidatus Stoquefichus sp. KLE1796"	0.613504995166467	0.954828967809773
"Candidatus Stoquefichus sp. SB1"	0.0355616916869755	0.766142780568595
"Dielma fastidiosa"	0.824890867231569	0.98462526174859
"[Clostridium] innocuum"	0.784892033545886	0.981429217980628
"Erysipelatoclostridium ramosum"	0.684500028942416	0.968558612498928
"[Clostridium] spiroforme"	0.655572555525766	0.962129671432997
"[Clostridium] cocleatum"	0.731720305457388	0.972512097872784
"[Clostridium] saccharogumia"	0.384883772829563	0.914137050347502
"Erysipelatoclostridium sp. AM42-17"	0.441612989253599	0.910086738326948
"Faecalitalea cylindroides"	0.479225038641593	0.933414020303935
"Faecalitalea sp. UBA2940"	0.528287771247542	0.93133552415898
"Faecalitalea sp. UBA3667"	0.461337646041854	0.916906905826683
"Faecalitalea sp. UBA3699"	0.453212218333299	0.917234466587244
"Faecalitalea sp. UBA3728"	0.526838523401438	0.934349910669998
"Faecalitalea sp. UBA4271"	0.445943572512599	0.913185169623835
"Faecalitalea sp. UBA4312"	0.405724234472838	0.906373464620288
"Faecalitalea sp. UBA4349"	0.463312960108982	0.918355738206015
"Faecalitalea sp. UBA637"	0.307922197824895	0.87357863067191
"Faecalitalea sp. UBA7487"	0.16731075759622	0.822382248338766
"Faecalitalea sp. Marseille-P3755"	0.229106403153448	0.88142244144332
"Holdemanella biformis"	0.550216508012911	0.947848859108281
"Faecalicoccus pleomorphus"	0.289763970831469	0.893137222997527
"Faecalibaculum rodentium"	0.373204087187486	0.905853955431513
"Traorella massiliensis"	0.158806538755328	0.851897240462144
"Merdibacter massiliensis"	0.425089420874512	0.925841591292707
"Absiella dolichum"	0.672700640173285	0.963639221672402
"Absiella sp. AM09-45"	0.459844776003712	0.916625155705386
"Absiella sp. AM09-50"	0.501288211758879	0.933092566255882
"Absiella sp. AM10-20"	0.64584698699611	0.959223452232102
"Absiella sp. AM22-9"	0.603765293930252	0.953054967980439
"Absiella sp. AM27-20"	0.61934831165842	0.955318259192413
"Absiella sp. AM29-15"	0.731624021423662	0.972261530631057
"Lactomassilus timonensis"	0.451481904763421	0.921881906451782
"uncultured Selenomonadales bacterium"	0.102821354076801	0.82973622867428
"Selenomonadales bacterium UBA3815"	0.41384735784442	0.904923075274553
"Selenomonadales bacterium"	0.549538988825118	0.94234531067894
"Acetonema longum"	0.307291834135257	0.883796204980131
"Sporomusa ovata"	0.452154579353441	0.915210614350159
"Sporomusa acidovorans"	0.232155068473526	0.868606666584554
"Sporomusa malonica"	0.272199243983536	0.875849052618639
"Sporomusa sp. An4"	0.456819705693714	0.91245624718822
"uncultured Sporomusa sp."	0.550601883535797	0.939821519973525
"Anaeromusa acidaminophila"	0.319340601596273	0.882852269276122
"Propionispora vibrioides"	0.454889705658575	0.921285535250799
"Dendrosporobacter quercicolus"	0.517774732201626	0.934717022514825
"Anaeroarcus burkinensis"	0.484831560206067	0.924567104264354
"Pelosinus fermentans"	0.321104071170402	0.8970849111197
"Pelosinus propionicus"	0.43010590282957	0.913752806525178
"Pelosinus sp. UFO1"	0.42027524621438	0.913524469845419
